dependent_id,employee_id,first_name,last_name,relationship,date_of_birth,gender,dependent_status
DP000046002,EE0000460,Angela,Brown,Child,2017-06-18,F,Active
DP000046301,EE0000463,Amara,Mensah,Spouse,1996-02-04,M,Active
DP000046302,EE0000463,Olivia,Mensah,Child,2009-09-17,M,Active
DP000046501,EE0000465,Noah,Okafor,Spouse,1971-10-27,M,Active
DP000046502,EE0000465,Zoe,Okafor,Child,2009-06-30,F,Active
DP000046503,EE0000465,Luis,Okafor,Child,2003-03-28,M,Active
DP000046601,EE0000466,Kevin,Bennett,Domestic Partner,1984-05-21,F,Active
DP000046602,EE0000466,Ethan,Bennett,Child,2016-06-20,M,Active
DP000047201,EE0000472,David,Mensah,Child,2009-06-03,F,Active
DP000047202,EE0000472,Samuel,Mensah,Child,2006-07-11,M,Active
DP000047301,EE0000473,Jordan,Mensah,Child,2025-10-28,M,Active
DP000047401,EE0000474,Carlos,Bennett,Spouse,1983-05-15,M,Active
DP000047402,EE0000474,Michael,Bennett,Child,2016-08-07,F,Active
DP000047403,EE0000474,Zoe,Bennett,Child,2002-12-20,F,Active
DP000047701,EE0000477,Aaliyah,Kim,Spouse,1999-02-17,M,Active
DP000047901,EE0000479,Grace,Thomas,Domestic Partner,2006-06-23,M,Active
DP000048001,EE0000480,Carlos,Okafor,Spouse,1979-04-20,M,Active
DP000048201,EE0000482,Aaliyah,Ibrahim,Domestic Partner,2003-03-10,M,Active
DP000048202,EE0000482,Carlos,Ibrahim,Child,2024-08-15,F,Active
DP000048401,EE0000484,Jordan,Lewis,Domestic Partner,1974-04-22,M,Active
DP000049001,EE0000490,Amara,Moore,Domestic Partner,1987-03-10,F,Active
DP000049501,EE0000495,Jasmine,Walker,Child,2009-03-14,F,Active
DP000049601,EE0000496,Luis,Williams,Spouse,1965-08-31,F,Active
DP000049602,EE0000496,Noah,Williams,Child,2009-08-21,F,Active
DP000049603,EE0000496,Angela,Williams,Child,2015-06-05,M,Active
DP000050101,EE0000501,Amara,Mensah,Domestic Partner,1967-01-20,M,Active
DP000050301,EE0000503,Malik,Hernandez,Spouse,1976-02-18,M,Active
DP000050501,EE0000505,Malik,Brown,Spouse,1973-11-13,F,Active
DP000050701,EE0000507,Kevin,Kim,Domestic Partner,1970-10-15,M,Active
DP000050702,EE0000507,Andre,Kim,Child,2004-08-25,M,Active
DP000050703,EE0000507,Maya,Kim,Child,2021-03-20,M,Active
DP000050801,EE0000508,Amara,Robinson,Spouse,1963-07-26,M,Active
DP000050802,EE0000508,Fatima,Robinson,Child,2011-11-13,F,Active
DP000051101,EE0000511,Carlos,Smith,Domestic Partner,2004-10-08,M,Active
DP000051102,EE0000511,Victor,Smith,Child,2025-11-14,M,Active
DP000051201,EE0000512,Grace,Robinson,Child,2020-10-11,M,Active
DP000051301,EE0000513,Carlos,Chen,Spouse,1973-03-05,F,Active
DP000051302,EE0000513,Olivia,Chen,Child,2009-07-11,M,Active
DP000051501,EE0000515,David,Mensah,Spouse,1968-11-20,M,Active
DP000051502,EE0000515,Jordan,Mensah,Child,2012-11-28,M,Active
DP000051701,EE0000517,Noah,Kim,Child,2020-11-20,F,Active
DP000051702,EE0000517,Omar,Kim,Child,2009-01-30,F,Active
DP000051901,EE0000519,Grace,Taylor,Domestic Partner,1989-10-25,F,Active
DP000052201,EE0000522,Malik,Patel,Child,2018-05-14,F,Active
DP000052501,EE0000525,Nia,Moore,Child,2014-10-10,M,Active
DP000052502,EE0000525,Amara,Moore,Child,2003-10-16,M,Active
DP000052801,EE0000528,Zoe,Nguyen,Child,2012-10-06,M,Active
DP000052901,EE0000529,Amara,Patel,Domestic Partner,1996-03-16,M,Active
DP000052902,EE0000529,Maya,Patel,Child,2022-11-06,F,Active
DP000053001,EE0000530,Jordan,Adeyemi,Domestic Partner,1969-01-18,M,Active
DP000053002,EE0000530,Jasmine,Adeyemi,Child,2019-11-12,F,Active
DP000053201,EE0000532,David,Williams,Child,2019-10-02,M,Active
DP000053202,EE0000532,Omar,Williams,Child,2011-12-23,F,Active
DP000053501,EE0000535,Samuel,Adams,Child,2008-07-25,M,Active
DP000053601,EE0000536,Malik,Kim,Spouse,2002-10-27,M,Active
DP000053801,EE0000538,Victor,Kim,Domestic Partner,1977-12-19,F,Active
DP000053802,EE0000538,Aaliyah,Kim,Child,2012-06-06,M,Active
DP000053901,EE0000539,Jasmine,Moore,Spouse,1995-10-05,M,Active
DP000053902,EE0000539,Elena,Moore,Child,2008-06-05,F,Active
DP000054101,EE0000541,Malik,Mensah,Child,2013-07-12,M,Active
DP000054102,EE0000541,Malik,Mensah,Child,2018-08-19,M,Active
DP000054103,EE0000541,Olivia,Mensah,Child,2001-10-16,F,Active
DP000054301,EE0000543,Carlos,Chen,Child,2011-12-22,F,Active
DP000054801,EE0000548,Aaliyah,Wilson,Child,2020-12-07,M,Active
DP000054802,EE0000548,Aaliyah,Wilson,Child,2007-10-16,F,Active
DP000055001,EE0000550,Naomi,Smith,Domestic Partner,1987-06-06,F,Active
DP000055101,EE0000551,Daniel,Martinez,Child,2023-03-27,M,Active
DP000055102,EE0000551,Andre,Martinez,Child,2022-06-21,F,Active
DP000055401,EE0000554,Aaliyah,Kim,Domestic Partner,1989-05-22,M,Active
DP000055402,EE0000554,Luis,Kim,Child,2017-03-10,M,Active
DP000055701,EE0000557,Isaiah,Thomas,Domestic Partner,1997-07-29,F,Active
DP000055901,EE0000559,Olivia,Miller,Spouse,2001-08-15,M,Active
DP000055902,EE0000559,Daniel,Miller,Child,2021-08-22,M,Active
DP000056101,EE0000561,Michael,Davis,Spouse,1973-06-12,F,Active
DP000056102,EE0000561,Chiamaka,Davis,Child,2001-01-23,M,Active
DP000056201,EE0000562,Jordan,Taylor,Spouse,1994-06-14,M,Active
DP000056202,EE0000562,Angela,Taylor,Child,2014-02-08,M,Active
DP000056301,EE0000563,Kevin,Martinez,Domestic Partner,1984-05-24,M,Active
DP000056302,EE0000563,Elena,Martinez,Child,2021-12-19,M,Active
DP000056501,EE0000565,Zoe,Brown,Child,2013-08-24,M,Active
DP000056601,EE0000566,Isaiah,Williams,Domestic Partner,1987-09-01,M,Active
DP000056602,EE0000566,Luis,Williams,Child,2005-12-23,F,Active
DP000056701,EE0000567,Daniel,Okafor,Domestic Partner,2001-06-01,F,Active
DP000056702,EE0000567,Olivia,Okafor,Child,2016-10-26,F,Active
DP000056703,EE0000567,Isaiah,Okafor,Child,2016-12-05,M,Active
DP000057001,EE0000570,Ethan,Bennett,Domestic Partner,2000-09-23,M,Active
DP000057002,EE0000570,Nia,Bennett,Child,2025-06-15,M,Active
DP000057201,EE0000572,Nia,Garcia,Spouse,1976-09-23,M,Active
DP000057202,EE0000572,Kevin,Garcia,Child,2016-07-25,M,Active
DP000057203,EE0000572,Ethan,Garcia,Child,2016-11-09,F,Active
DP000057301,EE0000573,Victor,Martinez,Child,2022-10-02,F,Active
DP000057501,EE0000575,Angela,Robinson,Child,2006-09-21,M,Active
DP000057601,EE0000576,Samuel,Adeyemi,Spouse,2001-03-04,M,Active
DP000058001,EE0000580,Zoe,Garcia,Child,2017-10-25,F,Active
DP000058201,EE0000582,Jasmine,Garcia,Child,2022-10-11,F,Active
DP000058202,EE0000582,Chiamaka,Garcia,Child,2006-10-01,F,Active
DP000058701,EE0000587,Leah,Nguyen,Spouse,1978-01-21,M,Active
DP000058801,EE0000588,Zoe,Taylor,Child,2017-12-18,F,Active
DP000058802,EE0000588,Luis,Taylor,Child,2014-11-25,F,Active
DP000058901,EE0000589,Noah,Bennett,Domestic Partner,1982-04-07,M,Active
DP000059001,EE0000590,Kevin,Martinez,Domestic Partner,1991-12-30,F,Active
DP000059002,EE0000590,Samuel,Martinez,Child,2022-09-05,F,Active
DP000059101,EE0000591,Angela,Adams,Spouse,1986-10-07,F,Active
DP000059201,EE0000592,Andre,Taylor,Child,2012-12-21,M,Active
DP000059202,EE0000592,Malik,Taylor,Child,2000-12-25,M,Active
DP000059401,EE0000594,Michael,Kim,Spouse,1985-12-19,F,Active
DP000059701,EE0000597,Michael,Williams,Domestic Partner,1969-12-02,M,Active
DP000059702,EE0000597,Angela,Williams,Child,2021-02-26,M,Active
DP000059801,EE0000598,Naomi,Thomas,Child,2009-01-28,F,Active
DP000059901,EE0000599,Daniel,Thomas,Domestic Partner,2004-02-23,M,Active
DP000059902,EE0000599,Kevin,Thomas,Child,2026-05-26,F,Active
DP000059903,EE0000599,Carlos,Thomas,Child,2020-12-04,M,Active
DP000060101,EE0000601,Noah,Mensah,Spouse,2005-05-26,M,Active
DP000060201,EE0000602,Fatima,Brown,Domestic Partner,1998-10-29,F,Active
DP000060202,EE0000602,Fatima,Brown,Child,2017-09-08,F,Active
DP000060301,EE0000603,Chiamaka,Okafor,Child,2019-10-05,M,Active
DP000060801,EE0000608,Isaiah,Johnson,Child,2015-08-14,M,Active
DP000060802,EE0000608,Victor,Johnson,Child,2013-12-16,M,Active
DP000061001,EE0000610,Olivia,Martinez,Child,2013-02-18,M,Active
DP000061002,EE0000610,Angela,Martinez,Child,2013-10-20,F,Active
DP000061003,EE0000610,Zoe,Martinez,Child,2013-07-27,M,Active
DP000061201,EE0000612,Grace,Campbell,Child,2022-03-29,M,Active
DP000061202,EE0000612,Olivia,Campbell,Child,2023-02-13,F,Active
DP000061601,EE0000616,Jordan,Smith,Child,2004-05-28,F,Active
DP000061602,EE0000616,Aaliyah,Smith,Child,2011-01-27,M,Active
DP000061701,EE0000617,Kevin,Nguyen,Domestic Partner,1965-10-31,M,Active
DP000061901,EE0000619,Jasmine,Nguyen,Spouse,2005-12-23,F,Active
DP000062001,EE0000620,Daniel,Chen,Domestic Partner,2000-11-21,M,Active
DP000062002,EE0000620,Victor,Chen,Child,2023-01-05,F,Active
DP000062101,EE0000621,Isaiah,Kim,Child,2004-01-31,F,Active
DP000062102,EE0000621,Fatima,Kim,Child,2009-07-29,M,Active
DP000062401,EE0000624,Zoe,Mensah,Child,2012-08-19,F,Active
DP000062501,EE0000625,Michael,Hernandez,Child,2018-05-21,M,Active
DP000062701,EE0000627,Sophia,Martinez,Spouse,1979-07-21,F,Active
DP000062702,EE0000627,Jasmine,Martinez,Child,2011-02-13,M,Active
DP000063001,EE0000630,Kevin,Kim,Spouse,1977-12-20,F,Active
DP000063002,EE0000630,Priya,Kim,Child,2018-05-18,M,Active
DP000063101,EE0000631,Sophia,Robinson,Domestic Partner,2006-07-22,F,Active
DP000063201,EE0000632,Luis,Campbell,Child,2005-10-21,F,Active
DP000063401,EE0000634,Kevin,Chen,Domestic Partner,1994-12-06,F,Active
DP000063402,EE0000634,Maya,Chen,Child,2025-06-13,M,Active
DP000063403,EE0000634,Andre,Chen,Child,2026-03-21,F,Active
DP000063501,EE0000635,Amara,Johnson,Child,2024-11-15,F,Active
DP000063502,EE0000635,Kevin,Johnson,Child,2006-12-12,M,Active
DP000063601,EE0000636,Omar,Lewis,Spouse,1999-11-08,F,Active
DP000063701,EE0000637,Carlos,Nguyen,Domestic Partner,1983-11-02,F,Active
DP000063702,EE0000637,Zoe,Nguyen,Child,2019-07-19,F,Active
DP000063801,EE0000638,Priya,Campbell,Spouse,1997-10-12,F,Active
DP000063901,EE0000639,David,Okafor,Child,2010-11-24,M,Active
DP000063902,EE0000639,Olivia,Okafor,Child,2020-11-29,F,Active
DP000063903,EE0000639,Samuel,Okafor,Child,2017-11-19,M,Active
DP000064101,EE0000641,Carlos,Okafor,Spouse,1996-12-18,M,Active
DP000064102,EE0000641,Aaliyah,Okafor,Child,2024-10-22,F,Active
DP000064201,EE0000642,David,Adams,Child,2017-05-28,F,Active
DP000064701,EE0000647,Daniel,Miller,Domestic Partner,1977-07-05,F,Active
DP000064901,EE0000649,Ethan,Johnson,Child,2024-01-24,M,Active
DP000065301,EE0000653,Jordan,Hernandez,Domestic Partner,1976-01-01,F,Active
DP000065601,EE0000656,Aaliyah,Smith,Child,2021-11-30,M,Active
DP000065701,EE0000657,Amara,Brown,Domestic Partner,1998-06-08,M,Active
DP000065901,EE0000659,Michael,Moore,Child,2012-02-19,F,Active
DP000065902,EE0000659,Isaiah,Moore,Child,2023-12-02,F,Active
DP000066001,EE0000660,Samuel,Walker,Child,2000-07-01,M,Active
DP000066002,EE0000660,Elena,Walker,Child,2011-06-13,F,Active
DP000066401,EE0000664,Angela,Smith,Child,2019-02-28,M,Active
DP000066501,EE0000665,David,Garcia,Child,2007-11-17,M,Active
DP000066502,EE0000665,Amara,Garcia,Child,2025-05-05,F,Active
DP000066701,EE0000667,Fatima,Smith,Child,2021-05-20,F,Active
DP000066702,EE0000667,Nia,Smith,Child,2015-12-12,F,Active
DP000066801,EE0000668,Victor,Okafor,Child,2000-04-02,M,Active
DP000067401,EE0000674,Isaiah,Okafor,Spouse,1988-01-06,F,Active
DP000067402,EE0000674,Chiamaka,Okafor,Child,2022-02-22,F,Active
DP000067403,EE0000674,Noah,Okafor,Child,2001-09-15,F,Active
DP000067901,EE0000679,Zoe,Bennett,Child,2012-01-15,F,Active
DP000067902,EE0000679,David,Bennett,Child,2017-12-21,M,Active
DP000068301,EE0000683,Olivia,Robinson,Child,2020-12-27,F,Active
DP000068401,EE0000684,Isaiah,Johnson,Child,2016-10-05,F,Active
DP000069001,EE0000690,Noah,Williams,Child,2016-04-15,M,Active
DP000069301,EE0000693,David,Williams,Spouse,1984-08-22,F,Active
DP000069302,EE0000693,Carlos,Williams,Child,2006-01-14,F,Active
DP000069401,EE0000694,Olivia,Garcia,Child,2024-06-17,F,Active
DP000069601,EE0000696,Daniel,Chen,Spouse,1966-01-05,F,Active
DP000069602,EE0000696,Jordan,Chen,Child,2001-10-22,F,Active
DP000069801,EE0000698,Kevin,Walker,Domestic Partner,1999-04-08,M,Active
DP000069901,EE0000699,Sophia,Moore,Domestic Partner,1977-06-30,M,Active
DP000069902,EE0000699,Jordan,Moore,Child,2000-01-10,M,Active
DP000070001,EE0000700,Maya,Moore,Child,2022-11-30,M,Active
DP000070002,EE0000700,Jordan,Moore,Child,2020-12-29,F,Active
DP000070003,EE0000700,Angela,Moore,Child,2000-06-01,M,Active
DP000070101,EE0000701,Sophia,Miller,Spouse,1972-04-27,F,Active
DP000070401,EE0000704,Aaliyah,Smith,Domestic Partner,1978-10-16,F,Active
DP000070402,EE0000704,Fatima,Smith,Child,2005-05-10,M,Active
DP000071101,EE0000711,Leah,Smith,Child,2022-05-19,M,Active
DP000071102,EE0000711,Maya,Smith,Child,2021-10-11,F,Active
DP000071401,EE0000714,Naomi,Moore,Child,2012-10-10,F,Active
DP000071501,EE0000715,Luis,Smith,Domestic Partner,1993-10-29,F,Active
DP000071601,EE0000716,Naomi,Ibrahim,Spouse,1962-03-15,F,Active
DP000071701,EE0000717,Leah,Patel,Child,2011-12-27,F,Active
DP000072101,EE0000721,Jordan,Ibrahim,Domestic Partner,1981-11-28,M,Active
DP000072102,EE0000721,Sophia,Ibrahim,Child,2025-09-28,M,Active
DP000072201,EE0000722,Luis,Adeyemi,Spouse,1969-03-01,M,Active
DP000072202,EE0000722,Aaliyah,Adeyemi,Child,2009-01-04,M,Active
DP000072401,EE0000724,Angela,Davis,Child,2021-06-26,F,Active
DP000072402,EE0000724,Malik,Davis,Child,2008-12-26,F,Active
DP000072601,EE0000726,Elena,Chen,Domestic Partner,1999-09-26,M,Active
DP000073201,EE0000732,Olivia,Smith,Child,2011-07-20,M,Active
DP000073401,EE0000734,Amara,Ibrahim,Child,2020-12-24,F,Active
DP000073501,EE0000735,Luis,Taylor,Child,2011-12-29,F,Active
DP000073601,EE0000736,Andre,Garcia,Child,2003-01-01,M,Active
DP000073901,EE0000739,Michael,Adeyemi,Child,2010-02-22,F,Active
DP000074201,EE0000742,Noah,Martinez,Child,2013-10-20,M,Active
DP000074401,EE0000744,Michael,Moore,Child,2014-02-08,F,Active
DP000074402,EE0000744,Luis,Moore,Child,2026-03-24,M,Active
DP000074403,EE0000744,Omar,Moore,Child,2025-10-27,F,Active
DP000074501,EE0000745,Naomi,Taylor,Spouse,2000-02-02,F,Active
DP000074502,EE0000745,Jordan,Taylor,Child,2017-02-07,M,Active
DP000074503,EE0000745,Elena,Taylor,Child,2025-05-28,F,Active
DP000074601,EE0000746,Sophia,Nguyen,Spouse,1966-04-06,M,Active
DP000074701,EE0000747,Zoe,Brown,Domestic Partner,2005-01-22,M,Active
DP000074702,EE0000747,Olivia,Brown,Child,2025-12-12,F,Active
DP000074801,EE0000748,Nia,Moore,Child,2008-12-27,F,Active
DP000074802,EE0000748,Maya,Moore,Child,2007-05-28,M,Active
DP000074803,EE0000748,Naomi,Moore,Child,2009-10-19,F,Active
DP000074901,EE0000749,Andre,Taylor,Spouse,2005-05-23,M,Active
DP000074902,EE0000749,Omar,Taylor,Child,2025-01-06,M,Active
DP000075001,EE0000750,Luis,Wilson,Spouse,1979-06-29,F,Active
DP000075201,EE0000752,Amara,Mensah,Child,2007-02-04,F,Active
DP000075301,EE0000753,Leah,Hernandez,Domestic Partner,1975-03-21,F,Active
DP000075302,EE0000753,Zoe,Hernandez,Child,2022-09-11,M,Active
DP000075501,EE0000755,Leah,Okafor,Child,2026-02-24,M,Active
DP000075502,EE0000755,Elena,Okafor,Child,2023-02-17,F,Active
DP000075701,EE0000757,Ethan,Moore,Domestic Partner,1977-01-26,M,Active
DP000075702,EE0000757,David,Moore,Child,2003-09-09,M,Active
DP000075703,EE0000757,Victor,Moore,Child,2025-02-12,M,Active
DP000075801,EE0000758,Michael,Okafor,Spouse,1975-03-18,F,Active
DP000076101,EE0000761,Sophia,Garcia,Spouse,1987-09-18,M,Active
DP000076201,EE0000762,Michael,Adeyemi,Spouse,1991-03-19,M,Active
DP000076501,EE0000765,Noah,Chen,Child,2010-11-07,M,Active
DP000076801,EE0000768,Olivia,Okafor,Child,2019-03-14,F,Active
DP000077001,EE0000770,Nia,Hernandez,Domestic Partner,1998-11-24,M,Active
DP000077501,EE0000775,Leah,Davis,Child,2025-11-06,M,Active
DP000077701,EE0000777,Sophia,Patel,Child,2011-11-26,F,Active
DP000077901,EE0000779,Naomi,Thomas,Domestic Partner,1966-02-05,M,Active
DP000077902,EE0000779,Noah,Thomas,Child,2012-09-30,M,Active
DP000077903,EE0000779,Fatima,Thomas,Child,2014-12-23,F,Active
DP000078001,EE0000780,Ethan,Adams,Spouse,1974-07-09,F,Active
DP000078002,EE0000780,Daniel,Adams,Child,2023-11-21,M,Active
DP000078201,EE0000782,Leah,Moore,Child,2020-05-04,M,Active
DP000078202,EE0000782,Leah,Moore,Child,2021-05-15,F,Active
DP000078401,EE0000784,Amara,Mensah,Child,2018-08-05,M,Active
DP000078402,EE0000784,Leah,Mensah,Child,2022-07-16,F,Active
DP000078701,EE0000787,Victor,Adeyemi,Domestic Partner,1997-09-18,M,Active
DP000079001,EE0000790,Grace,Robinson,Domestic Partner,1988-01-04,M,Active
DP000079002,EE0000790,Victor,Robinson,Child,2002-04-09,M,Active
DP000079003,EE0000790,Amara,Robinson,Child,2018-06-25,M,Active
DP000079201,EE0000792,Naomi,Davis,Child,2026-02-05,M,Active
DP000079202,EE0000792,Olivia,Davis,Child,2015-07-14,M,Active
DP000079301,EE0000793,Samuel,Johnson,Spouse,1961-01-21,F,Active
DP000079302,EE0000793,Chiamaka,Johnson,Child,2014-06-18,F,Active
DP000079601,EE0000796,Aaliyah,Bennett,Child,2025-05-18,F,Active
DP000080101,EE0000801,Samuel,Adeyemi,Spouse,2004-02-15,F,Active
DP000080102,EE0000801,Angela,Adeyemi,Child,2022-04-01,F,Active
DP000080201,EE0000802,Michael,Bennett,Child,2020-07-25,M,Active
DP000080202,EE0000802,Priya,Bennett,Child,2023-02-20,F,Active
DP000080203,EE0000802,Kevin,Bennett,Child,2025-07-05,F,Active
DP000080301,EE0000803,Olivia,Miller,Domestic Partner,1989-06-25,M,Active
DP000080501,EE0000805,Malik,Moore,Domestic Partner,1965-12-31,F,Active
DP000080701,EE0000807,Victor,Davis,Spouse,1980-07-14,M,Active
DP000080702,EE0000807,David,Davis,Child,2016-06-07,M,Active
DP000080901,EE0000809,Nia,Davis,Child,2018-09-25,F,Active
DP000080902,EE0000809,Nia,Davis,Child,2025-01-10,F,Active
DP000081101,EE0000811,Priya,Smith,Domestic Partner,1983-05-13,M,Active
DP000081201,EE0000812,Aaliyah,Smith,Child,2018-11-04,M,Active
DP000081202,EE0000812,Aaliyah,Smith,Child,2023-05-16,M,Active
DP000081301,EE0000813,Amara,Williams,Domestic Partner,2007-05-04,M,Active
DP000081401,EE0000814,Zoe,Brown,Child,2018-12-16,F,Active
DP000081501,EE0000815,Malik,Patel,Child,2014-09-13,F,Active
DP000081502,EE0000815,Ethan,Patel,Child,2015-06-30,M,Active
DP000081701,EE0000817,Angela,Kim,Spouse,1970-07-26,F,Active
DP000081901,EE0000819,Noah,Mensah,Child,2015-12-03,M,Active
DP000081902,EE0000819,Naomi,Mensah,Child,2011-04-02,M,Active
DP000081903,EE0000819,Andre,Mensah,Child,2001-09-03,F,Active
DP000082001,EE0000820,Leah,Walker,Child,2014-11-04,F,Active
DP000083201,EE0000832,Noah,Taylor,Spouse,1990-12-06,M,Active
DP000083301,EE0000833,Daniel,Wilson,Child,2005-06-21,M,Active
DP000083401,EE0000834,Malik,Nguyen,Child,2024-04-01,F,Active
DP000083402,EE0000834,Daniel,Nguyen,Child,2018-07-30,F,Active
DP000083701,EE0000837,Nia,Adeyemi,Child,2011-11-20,M,Active
DP000083702,EE0000837,Malik,Adeyemi,Child,2021-08-14,F,Active
DP000083703,EE0000837,David,Adeyemi,Child,2013-12-25,F,Active
DP000083801,EE0000838,Noah,Adeyemi,Child,2024-03-02,F,Active
DP000083802,EE0000838,Olivia,Adeyemi,Child,2020-12-01,M,Active
DP000083803,EE0000838,Chiamaka,Adeyemi,Child,2023-09-08,M,Active
DP000084301,EE0000843,Noah,Miller,Child,2026-06-12,M,Active
DP000084601,EE0000846,Grace,Brown,Domestic Partner,1972-05-14,M,Active
DP000084602,EE0000846,Angela,Brown,Child,2025-06-07,M,Active
DP000084701,EE0000847,David,Campbell,Child,2024-03-31,F,Active
DP000084702,EE0000847,Aaliyah,Campbell,Child,2022-08-17,F,Active
DP000084901,EE0000849,Maya,Taylor,Spouse,1996-07-24,M,Active
DP000084902,EE0000849,Zoe,Taylor,Child,2021-08-26,F,Active
DP000085101,EE0000851,Grace,Moore,Domestic Partner,1998-07-06,F,Active
DP000085201,EE0000852,Priya,Adeyemi,Child,2021-04-04,M,Active
DP000085301,EE0000853,Amara,Brown,Spouse,1984-08-24,F,Active
DP000085302,EE0000853,Isaiah,Brown,Child,2007-09-05,F,Active
DP000086301,EE0000863,Grace,Moore,Child,2022-05-03,M,Active
DP000086302,EE0000863,Jordan,Moore,Child,2014-06-26,F,Active
DP000086601,EE0000866,Chiamaka,Martinez,Child,2018-10-03,F,Active
DP000086602,EE0000866,Nia,Martinez,Child,2021-07-24,F,Active
DP000086801,EE0000868,Maya,Wilson,Domestic Partner,1981-01-06,M,Active
DP000087001,EE0000870,Isaiah,Kim,Child,2025-11-04,F,Active
DP000087002,EE0000870,Leah,Kim,Child,2024-10-30,F,Active
DP000087101,EE0000871,Jordan,Brown,Domestic Partner,1977-08-28,F,Active
DP000087102,EE0000871,Naomi,Brown,Child,2004-05-18,M,Active
DP000087201,EE0000872,Victor,Adeyemi,Child,2020-07-12,F,Active
DP000087202,EE0000872,Ethan,Adeyemi,Child,2004-03-19,M,Active
DP000087701,EE0000877,Samuel,Miller,Child,2024-03-28,M,Active
DP000087702,EE0000877,Omar,Miller,Child,2023-08-19,M,Active
DP000087801,EE0000878,Grace,Smith,Child,2004-02-09,F,Active
DP000087802,EE0000878,Ethan,Smith,Child,2017-06-27,F,Active
DP000088101,EE0000881,Naomi,Walker,Domestic Partner,1996-09-26,M,Active
DP000088301,EE0000883,Kevin,Kim,Domestic Partner,2004-06-23,M,Active
DP000088501,EE0000885,Luis,Chen,Domestic Partner,1961-12-09,F,Active
DP000088601,EE0000886,Isaiah,Chen,Child,2023-04-26,M,Active
DP000088602,EE0000886,Luis,Chen,Child,2020-01-31,F,Active
DP000089001,EE0000890,Malik,Williams,Child,2007-03-08,F,Active
DP000089101,EE0000891,Leah,Kim,Child,2023-01-08,F,Active
DP000089401,EE0000894,Sophia,Nguyen,Child,2023-07-08,M,Active
DP000089402,EE0000894,Naomi,Nguyen,Child,2025-05-23,F,Active
DP000089403,EE0000894,Isaiah,Nguyen,Child,2024-06-14,M,Active
DP000089601,EE0000896,Daniel,Brown,Domestic Partner,1971-05-27,M,Active
DP000089602,EE0000896,Malik,Brown,Child,2024-05-23,F,Active
